site,treatment,date,plot_id,flux,replicate,f_quality_flag,f_fluxid,f_slope_corr,f_temp_air_ave,f_atm_pressure_ave,f_datetime,f_flux,f_model
QUE,B,2020-03-15,1,NEE,1,start_error,600,NA,-66.20742857142858,0.6375736001564286,2020-03-15T09:16:34Z,NA,linear
QUE,B,2020-03-15,1,Reco,1,start_error,601,NA,-66.22714285714287,0.6375580913617143,2020-03-15T09:19:30Z,NA,linear
QUE,B,2020-03-15,2,NEE,1,start_error,602,NA,-66.22893939393941,0.6373565624783333,2020-03-15T09:26:34Z,NA,linear
QUE,B,2020-03-15,2,Reco,1,start_error,603,NA,-66.17842857142858,0.6373635264825714,2020-03-15T09:29:54Z,NA,linear
QUE,B,2020-03-15,3,NEE,1,start_error,604,NA,-66.21328571428572,0.6368573758187143,2020-03-15T09:39:45Z,NA,linear
QUE,B,2020-03-15,3,Reco,1,start_error,605,NA,-66.23385714285715,0.6368630153804286,2020-03-15T09:45:32Z,NA,linear
QUE,B,2020-03-15,4,NEE,1,start_error,606,NA,-66.19257142857143,0.6367558637078572,2020-03-15T09:52:29Z,NA,linear
QUE,B,2020-03-15,4,Reco,1,start_error,607,NA,-66.26285714285714,0.6367741922834286,2020-03-15T09:55:28Z,NA,linear
QUE,B,2020-03-15,5,NEE,1,start_error,608,NA,-66.21957142857144,0.6364992636498571,2020-03-15T10:03:38Z,NA,linear
QUE,B,2020-03-15,5,Reco,1,start_error,609,NA,-66.18485714285714,0.6365260515679999,2020-03-15T10:06:47Z,NA,linear
WAY,B,2018-03-12,1,ET,1,ok,1,0.07565390559660196,29.782575757575728,0.70082320736,2018-03-12T09:28:46Z,NA,exp_zhao18
WAY,B,2018-03-12,1,E,1,ok,2,0.08117049386510078,30.033000000000015,0.700804366097,2018-03-12T09:32:31Z,NA,exp_zhao18
WAY,B,2018-03-12,2,ET,1,ok,3,0.08542784283375798,30.415857142857135,0.7006323594647142,2018-03-12T09:43:26Z,NA,exp_zhao18
WAY,B,2018-03-12,2,E,1,ok,4,0.06918878387975337,30.64861538461537,0.7005971122039999,2018-03-12T09:47:46Z,NA,exp_zhao18
WAY,B,2018-03-12,3,ET,1,ok,5,0.15798143693519343,31.512999999999977,0.7002911659809999,2018-03-12T09:58:13Z,NA,exp_zhao18
WAY,B,2018-03-12,3,E,1,ok,6,0.08180759774308342,32.15300000000002,0.7002601483915714,2018-03-12T10:02:08Z,NA,exp_zhao18
WAY,B,2018-03-12,4,ET,1,ok,7,0.13709288454126892,33.779714285714306,0.69992600436,2018-03-12T10:11:07Z,NA,exp_zhao18
WAY,B,2018-03-12,4,E,1,ok,8,0.050035047422630125,34.49785714285713,0.6997638669607142,2018-03-12T10:15:27Z,NA,exp_zhao18
WAY,B,2018-03-12,5,ET,1,ok,9,0.14277861595792354,35.01042857142858,0.6994988075601428,2018-03-12T10:23:54Z,NA,exp_zhao18
WAY,B,2018-03-12,5,E,1,ok,10,0.08286957829793785,35.0984285714286,0.6994071646822857,2018-03-12T10:27:34Z,NA,exp_zhao18
WAY,C,2018-03-12,1,ET,1,ok,11,0.051764303345278366,28.409253731343256,0.6952476933140298,2018-03-12T11:49:27Z,NA,exp_zhao18
WAY,C,2018-03-12,1,E,1,ok,12,0.04160328830857823,28.13357142857143,0.6952014615338571,2018-03-12T11:52:58Z,NA,exp_zhao18
WAY,C,2018-03-12,2,ET,1,ok,13,0.10512894591194837,28.139714285714263,0.695080210957,2018-03-12T12:00:10Z,NA,exp_zhao18
WAY,C,2018-03-12,2,E,1,ok,14,0.05374720483238378,28.896714285714268,0.6949166636672857,2018-03-12T12:08:29Z,NA,exp_zhao18
WAY,C,2018-03-12,3,ET,1,ok,15,0.0962440069315478,29.839571428571446,0.6946910811987143,2018-03-12T12:16:49Z,NA,exp_zhao18
WAY,C,2018-03-12,3,E,1,ok,16,0.060568998436576524,30.07042857142858,0.6946290460198572,2018-03-12T12:20:14Z,NA,exp_zhao18
WAY,C,2018-03-12,4,ET,1,ok,17,0.09606145501194671,30.111285714285714,0.6941666019592857,2018-03-12T12:28:38Z,NA,exp_zhao18
WAY,C,2018-03-12,4,E,1,ok,18,0.04935050998634774,30.131692307692333,0.6940970835158462,2018-03-12T12:33:06Z,NA,exp_zhao18
WAY,C,2018-03-12,5,ET,1,ok,19,0.05312370999870676,29.85757142857142,0.693577267760143,2018-03-12T12:46:44Z,NA,exp_zhao18
WAY,C,2018-03-12,5,E,1,ok,20,0.04590392088119445,29.848571428571404,0.6935377908281429,2018-03-12T12:50:41Z,NA,exp_zhao18
PIL,B,2018-03-13,5,ET,1,ok,21,0.043054421921509434,23.710333333333324,0.6502064533781666,2018-03-13T09:15:26Z,NA,exp_zhao18
PIL,B,2018-03-13,5,E,1,ok,22,0.04697777333263159,23.980857142857133,0.6501498227792857,2018-03-13T09:19:24Z,NA,exp_zhao18
PIL,B,2018-03-13,4,ET,1,ok,23,0.019546668595087146,23.682999999999993,0.6502879920412856,2018-03-13T09:29:31Z,NA,exp_zhao18
PIL,B,2018-03-13,4,E,1,ok,24,0.021021039349380197,23.484603174603194,0.6502680969207936,2018-03-13T09:33:39Z,NA,exp_zhao18
PIL,B,2018-03-13,3,E,1,ok,25,0.027525481140542013,23.019571428571453,0.6504205217415714,2018-03-13T09:46:39Z,NA,exp_zhao18
PIL,B,2018-03-13,3,ET,1,ok,26,0.07071891095453645,22.940428571428583,0.6503415678775714,2018-03-13T09:50:03Z,NA,exp_zhao18
PIL,B,2018-03-13,2,ET,1,ok,27,0.07255691943914212,22.915999999999997,0.6504458997692857,2018-03-13T10:02:48Z,NA,exp_zhao18
PIL,B,2018-03-13,2,E,1,ok,28,0.04595685113175144,23.06857142857143,0.6503909140425713,2018-03-13T10:05:54Z,NA,exp_zhao18
PIL,B,2018-03-13,1,ET,1,ok,29,0.023880294557274064,22.34730158730156,0.6504905462995237,2018-03-13T10:22:01Z,NA,exp_zhao18
PIL,B,2018-03-13,1,E,1,ok,30,0.010712841383538653,22.06642857142856,0.6504755074682856,2018-03-13T10:26:05Z,NA,exp_zhao18
PIL,BB,2018-03-14,3,ET,1,ok,31,0.048461668445061674,12.10185714285717,0.6507222382932857,2018-03-14T07:14:51Z,NA,exp_zhao18
PIL,BB,2018-03-14,3,E,1,ok,32,0.05270143106906437,21.25799999999998,0.6508745064595713,2018-03-14T08:33:44Z,NA,exp_zhao18
PIL,BB,2018-03-14,2,ET,1,ok,33,0.16449779253678332,22.113,0.6511867971894999,2018-03-14T08:42:58Z,NA,exp_zhao18
PIL,BB,2018-03-14,2,E,1,ok,34,0.04644183615167925,22.68928571428569,0.6511987812581428,2018-03-14T08:46:52Z,NA,exp_zhao18
PIL,BB,2018-03-14,1,ET,1,ok,35,0.04244455242973925,22.531600000000026,0.6514641226368001,2018-03-14T08:56:26Z,NA,exp_zhao18
PIL,BB,2018-03-14,1,E,1,ok,36,0.02734966451355226,22.402857142857158,0.6514723000012858,2018-03-14T08:59:53Z,NA,exp_zhao18
PIL,C,2018-03-14,5,ET,1,ok,37,0.04000462136346103,20.85185714285717,0.6522519694082858,2018-03-14T09:17:52Z,NA,exp_zhao18
PIL,C,2018-03-14,5,E,1,ok,38,0.02101900804991431,20.712428571428575,0.6522970859020001,2018-03-14T09:22:02Z,NA,exp_zhao18
PIL,C,2018-03-14,4,E,1,ok,39,0.020468561755154633,19.91742857142856,0.6523873188894287,2018-03-14T09:58:36Z,NA,exp_zhao18
PIL,C,2018-03-14,4,ET,1,ok,40,0.052635546601653926,20.1035714285714,0.6523379727244286,2018-03-14T10:02:05Z,NA,exp_zhao18
PIL,C,2018-03-14,3,E,1,ok,41,0.012635003334183643,19.367285714285686,0.6525240782610001,2018-03-14T10:10:59Z,NA,exp_zhao18
PIL,C,2018-03-14,3,ET,1,ok,42,0.014978930759612659,19.099571428571437,0.652494470562,2018-03-14T10:15:00Z,NA,exp_zhao18
PIL,C,2018-03-14,2,ET,1,ok,43,0.02135788978287094,18.601999999999975,0.6526058519058572,2018-03-14T10:22:14Z,NA,exp_zhao18
PIL,C,2018-03-14,2,E,1,ok,44,0.00832348526411333,18.388428571428562,0.652563555193,2018-03-14T10:27:47Z,NA,exp_zhao18
PIL,C,2018-03-14,1,E,1,ok,45,0.005835707621365875,18.203714285714284,0.6525734244260001,2018-03-14T10:38:42Z,NA,exp_zhao18
ACJ,B,2018-03-15,5,ET,1,ok,46,0.052614134860553906,15.008857142857153,0.6692143611544287,2018-03-15T06:50:46Z,NA,exp_zhao18
ACJ,B,2018-03-15,5,E,1,ok,47,0.01651171403046297,15.531999999999982,0.6692228204970001,2018-03-15T06:54:54Z,NA,exp_zhao18
ACJ,B,2018-03-15,4,ET,1,ok,48,0.016269980003210317,16.62073529411765,0.6694707124082353,2018-03-15T07:06:41Z,NA,exp_zhao18
ACJ,B,2018-03-15,4,E,1,ok,49,0.02319512341765992,16.975714285714275,0.6694625018698571,2018-03-15T07:10:47Z,NA,exp_zhao18
ACJ,B,2018-03-15,3,ET,1,ok,50,0.06418212527620908,17.783999999999992,0.6696330986117143,2018-03-15T07:19:46Z,NA,exp_zhao18
ACJ,B,2018-03-15,3,E,1,ok,51,0.03171215678526875,18.11228571428569,0.6696443777351428,2018-03-15T07:22:08Z,NA,exp_zhao18
ACJ,B,2018-03-15,2,ET,1,ok,52,0.06393687729808725,19.553272727272713,0.66974409544,2018-03-15T07:30:40Z,NA,exp_zhao18
ACJ,B,2018-03-15,2,E,1,ok,53,0.0473885364763038,20.01942857142859,0.6697613986407143,2018-03-15T07:33:35Z,NA,exp_zhao18
ACJ,B,2018-03-15,1,ET,1,ok,54,0.07095118058071592,21.200781249999977,0.6697508244625,2018-03-15T07:40:28Z,NA,exp_zhao18
ACJ,B,2018-03-15,1,E,1,ok,55,0.0378787308816634,21.83914285714286,0.669755759079,2018-03-15T07:44:21Z,NA,exp_zhao18
ACJ,C,2018-03-15,5,ET,1,ok,56,0.03543788458158486,22.769499999999994,0.6661954332742499,2018-03-15T09:40:11Z,NA,exp_zhao18
ACJ,C,2018-03-15,5,E,1,ok,57,0.00989363374715626,22.90885714285713,0.6661915560755713,2018-03-15T09:47:00Z,NA,exp_zhao18
ACJ,C,2018-03-15,4,ET,1,ok,58,0.021173574399126892,22.804250000000025,0.666252181364,2018-03-15T09:54:45Z,NA,exp_zhao18
ACJ,C,2018-03-15,4,E,1,ok,59,0.019368169395407756,22.82257142857145,0.6661901461851428,2018-03-15T09:57:22Z,NA,exp_zhao18
ACJ,C,2018-03-15,3,ET,1,ok,60,0.07526324962121768,22.595199999999977,0.6662423121309999,2018-03-15T10:07:18Z,NA,exp_zhao18
ACJ,C,2018-03-15,3,E,1,ok,61,0.020502383107122286,22.683142857142855,0.6662084747607142,2018-03-15T10:09:53Z,NA,exp_zhao18
ACJ,C,2018-03-15,2,ET,1,ok,62,0.08233596150160394,22.694782608695675,0.6662161372086957,2018-03-15T10:16:35Z,NA,exp_zhao18
ACJ,C,2018-03-15,2,E,1,ok,63,0.034347306050970736,22.76514285714285,0.6661675879382857,2018-03-15T10:20:06Z,NA,exp_zhao18
ACJ,C,2018-03-15,1,ET,1,ok,64,0.06747941984064412,22.754428571428548,0.6662253934458571,2018-03-15T10:25:10Z,NA,exp_zhao18
ACJ,C,2018-03-15,1,E,1,ok,65,0.030927409812621195,23.09371428571427,0.6661675879382857,2018-03-15T10:34:35Z,NA,exp_zhao18
QUE,B,2018-03-17,5,E,1,ok,66,0.03716849085820367,13.777205882352916,0.6345742656064706,2018-03-17T08:08:21Z,NA,exp_zhao18
QUE,B,2018-03-17,5,ET,1,ok,67,0.08101746972300664,14.462714285714299,0.6345296467211429,2018-03-17T08:12:40Z,NA,exp_zhao18
QUE,B,2018-03-17,4,ET,1,ok,68,0.055591924961354545,15.451000000000022,0.6347312610524285,2018-03-17T08:20:02Z,NA,exp_zhao18
QUE,B,2018-03-17,4,E,1,ok,69,0.04451825787610191,16.66542857142855,0.6346396181745714,2018-03-17T08:28:56Z,NA,exp_zhao18
QUE,B,2018-03-17,3,ET,1,ok,70,0.06933763250830649,17.39227272727271,0.6347860758833332,2018-03-17T08:32:52Z,NA,exp_zhao18
QUE,B,2018-03-17,3,E,1,ok,71,0.03286511667921484,18.227857142857147,0.6347552291897142,2018-03-17T08:37:54Z,NA,exp_zhao18
QUE,B,2018-03-17,2,ET,1,ok,72,0.059926827285534306,19.16742857142856,0.6352599699631429,2018-03-17T08:51:13Z,NA,exp_zhao18
QUE,B,2018-03-17,2,E,1,ok,73,0.02857393346032337,19.482968749999998,0.6352408923832813,2018-03-17T08:55:55Z,NA,exp_zhao18
QUE,B,2018-03-17,1,E,1,ok,74,0.03174560486366487,17.50400000000002,0.6353146032172501,2018-03-17T09:52:49Z,NA,exp_zhao18
QUE,B,2018-03-17,1,ET,1,ok,75,0.03906789369109429,17.883030303030296,0.6352750515183334,2018-03-17T09:58:34Z,NA,exp_zhao18
QUE,B,2019-04-05,1,ET,1,ok,76,0.05335561363180895,28.01057142857144,0.6352176732502858,2019-04-05T10:42:45Z,NA,exp_zhao18
QUE,B,2019-04-05,1,E,1,ok,77,0.030894922956672684,28.21285714285716,0.6351810160991428,2019-04-05T10:45:19Z,NA,exp_zhao18
QUE,B,2019-04-05,2,ET,1,ok,78,0.015191619198706173,28.41742857142856,0.6350611754127142,2019-04-05T10:53:54Z,NA,exp_zhao18
QUE,B,2019-04-05,2,E,1,ok,79,0.01622221821205854,27.296857142857164,0.6349526138497141,2019-04-05T11:09:36Z,NA,exp_zhao18
QUE,B,2019-04-05,3,ET,1,ok,80,0.028511627902733604,24.298857142857116,0.6342124213747142,2019-04-05T11:30:41Z,NA,exp_zhao18
QUE,B,2019-04-05,3,E,1,ok,81,0.006163199959070233,23.958500000000015,0.6342511933614999,2019-04-05T11:33:32Z,NA,exp_zhao18
QUE,B,2019-04-05,4,ET,1,ok,82,0.0905701529221545,24.34413793103448,0.6339825120010344,2019-04-05T11:41:26Z,NA,exp_zhao18
QUE,B,2019-04-05,4,E,1,ok,83,0.002232556855704054,23.564999999999998,0.6339586410975714,2019-04-05T11:53:21Z,NA,exp_zhao18
QUE,B,2019-04-05,5,ET,1,ok,84,0.04651263837778115,22.988382352941187,0.6337513457372058,2019-04-05T12:08:57Z,NA,exp_zhao18
QUE,B,2019-04-05,5,E,1,ok,85,0.019100029005248827,23.76857142857142,0.6336385959702857,2019-04-05T12:11:31Z,NA,exp_zhao18
TRE,C,2019-04-08,1,ET,1,ok,86,0.08882400459770363,34.14542857142857,0.6504233415224285,2019-04-08T10:53:57Z,NA,exp_zhao18
TRE,C,2019-04-08,1,ET,2,ok,87,0.08857430749559594,34.73000000000002,0.6503359283158571,2019-04-08T10:57:10Z,NA,exp_zhao18
TRE,C,2019-04-08,1,ET,3,ok,88,0.09908676149725867,35.35072727272728,0.6503447721739999,2019-04-08T10:59:55Z,NA,exp_zhao18
TRE,C,2019-04-08,1,ET,4,ok,89,0.0906806567733981,35.858444444444444,0.6502508649266666,2019-04-08T11:02:34Z,NA,exp_zhao18
TRE,C,2019-04-08,1,E,1,ok,90,0.049241177953743276,36.295000000000016,0.650128674422857,2019-04-08T11:08:55Z,NA,exp_zhao18
TRE,C,2019-04-08,2,E,1,ok,91,0.025782715458259154,36.42771428571427,0.6498509260084285,2019-04-08T11:21:27Z,NA,exp_zhao18
TRE,C,2019-04-08,3,ET,1,ok,92,0.07039074688339285,36.469857142857165,0.6497141666368571,2019-04-08T11:28:13Z,NA,exp_zhao18
TRE,C,2019-04-08,3,E,1,ok,93,0.03170564306492217,36.4242857142857,0.6496366226632857,2019-04-08T11:31:34Z,NA,exp_zhao18
TRE,C,2019-04-08,4,ET,1,ok,94,0.047460025279906413,36.99727272727273,0.64945833561,2019-04-08T11:38:55Z,NA,exp_zhao18
TRE,C,2019-04-08,4,E,1,ok,95,0.038868488978179655,36.6647142857143,0.6493969412904286,2019-04-08T11:41:53Z,NA,exp_zhao18
TRE,C,2019-04-08,5,ET,1,ok,96,0.11065265722985013,37.43230769230769,0.6492315502978462,2019-04-08T11:49:24Z,NA,exp_zhao18
TRE,C,2019-04-08,5,ET,2,ok,97,0.06920390058750046,37.558142857142855,0.6492023764112856,2019-04-08T11:53:31Z,NA,exp_zhao18
TRE,C,2019-04-08,5,ET,3,ok,98,0.07018997284109024,37.3417391304348,0.6491795525328985,2019-04-08T11:56:30Z,NA,exp_zhao18
TRE,C,2019-04-08,5,ET,4,ok,99,0.08845637716162442,37.358000000000004,0.6491251144158,2019-04-08T11:59:41Z,NA,exp_zhao18
TRE,C,2019-04-08,5,E,1,ok,100,0.03839987662392101,36.656000000000006,0.6490862954326666,2019-04-08T12:03:31Z,NA,exp_zhao18
TRE,C,2019-04-08,4,ET,2,ok,101,0.05494650269503869,32.773571428571415,0.6489062994212857,2019-04-08T12:36:56Z,NA,exp_zhao18
TRE,C,2019-04-08,4,ET,3,ok,102,0.044871888936985946,33.21449999999999,0.6488839761561667,2019-04-08T12:40:11Z,NA,exp_zhao18
TRE,C,2019-04-08,4,ET,4,ok,103,0.0344856619016652,33.4134285714286,0.648862592818,2019-04-08T12:43:25Z,NA,exp_zhao18
TRE,C,2019-04-08,3,ET,2,ok,104,0.06752904066918664,33.932428571428545,0.6488315752285714,2019-04-08T12:52:10Z,NA,exp_zhao18
TRE,C,2019-04-08,3,ET,3,ok,105,0.03729135938713607,34.24285714285713,0.6488076070912857,2019-04-08T12:55:10Z,NA,exp_zhao18
TRE,C,2019-04-08,3,ET,4,ok,106,0.03482203938749761,34.4641176470588,0.6488019260622059,2019-04-08T12:58:03Z,NA,exp_zhao18
TRE,C,2019-04-08,2,ET,1,ok,107,0.058961163059442157,34.96485714285711,0.6487695400497143,2019-04-08T13:04:37Z,NA,exp_zhao18
TRE,C,2019-04-08,2,ET,2,ok,108,0.04755225845186523,34.861333333333334,0.6487507415106667,2019-04-08T13:07:23Z,NA,exp_zhao18
TRE,C,2019-04-08,2,ET,3,ok,109,0.05005044114600284,34.24214285714288,0.6487131444325714,2019-04-08T13:11:17Z,NA,exp_zhao18
TRE,C,2019-04-08,2,ET,4,ok,110,0.04095126882375742,33.73217391304348,0.6486388902033333,2019-04-08T13:14:03Z,NA,exp_zhao18
PIL,B,2019-04-09,5,ET,1,ok,111,0.06706935890576729,29.497285714285738,0.6513172120541428,2019-04-09T10:26:23Z,NA,exp_zhao18
PIL,B,2019-04-09,5,ET,2,ok,112,0.044948547450867765,29.732428571428557,0.6513143922732857,2019-04-09T10:29:01Z,NA,exp_zhao18
PIL,B,2019-04-09,5,ET,3,ok,113,0.04660397645206101,29.95618181818179,0.6512922185419999,2019-04-09T10:31:42Z,NA,exp_zhao18
PIL,B,2019-04-09,5,ET,4,ok,114,0.04278294297263109,30.244428571428557,0.6512819647934285,2019-04-09T10:34:33Z,NA,exp_zhao18
PIL,B,2019-04-09,5,E,1,ok,115,0.05389177058586206,30.49885714285716,0.6512579966561428,2019-04-09T10:39:02Z,NA,exp_zhao18
PIL,B,2019-04-09,4,ET,1,ok,116,0.08304681923142974,31.00155555555557,0.6512158565977777,2019-04-09T10:47:48Z,NA,exp_zhao18
PIL,B,2019-04-09,4,ET,2,ok,117,0.04689973878460831,30.989142857142838,0.6511931416964285,2019-04-09T10:50:34Z,NA,exp_zhao18
PIL,B,2019-04-09,4,ET,3,ok,118,0.0600588377289613,30.988,0.651224031114,2019-04-09T10:53:12Z,NA,exp_zhao18
PIL,B,2019-04-09,4,ET,4,ok,119,0.05713130371858083,30.85442857142857,0.6511889120251427,2019-04-09T10:55:47Z,NA,exp_zhao18
PIL,B,2019-04-09,4,E,1,ok,120,0.028845447886505744,30.631428571428557,0.6511381559697142,2019-04-09T10:59:18Z,NA,exp_zhao18
PIL,B,2019-04-09,3,ET,1,ok,121,0.04232928638752199,30.26728571428572,0.6512086504911427,2019-04-09T11:06:34Z,NA,exp_zhao18
PIL,B,2019-04-09,3,ET,2,ok,122,0.03736541264909977,30.338181818181795,0.6510876562579999,2019-04-09T11:09:13Z,NA,exp_zhao18
PIL,B,2019-04-09,3,ET,3,ok,123,0.034061030127880615,30.036,0.6510950133225999,2019-04-09T11:12:14Z,NA,exp_zhao18
PIL,B,2019-04-09,3,ET,4,ok,124,0.047428359011544435,29.835090909090923,0.6511056003179999,2019-04-09T11:14:48Z,NA,exp_zhao18
PIL,B,2019-04-09,3,E,1,ok,125,0.04009523728233762,29.101,0.6509901174747142,2019-04-09T11:17:58Z,NA,exp_zhao18
PIL,B,2019-04-09,2,ET,1,ok,126,0.05165371640736638,29.3568181818182,0.6510845160475,2019-04-09T11:25:26Z,NA,exp_zhao18
PIL,B,2019-04-09,2,ET,2,ok,127,0.07112931312513898,29.39571428571429,0.6510648416674285,2019-04-09T11:28:14Z,NA,exp_zhao18
PIL,B,2019-04-09,2,ET,3,ok,128,0.05181633114810358,29.223714285714266,0.6510888098047142,2019-04-09T11:30:51Z,NA,exp_zhao18
PIL,B,2019-04-09,2,ET,4,ok,129,0.05331090479997502,28.904200000000003,0.6510476410041999,2019-04-09T11:33:54Z,NA,exp_zhao18
PIL,B,2019-04-09,2,E,1,ok,130,0.03237007258571721,28.53457142857144,0.6509858878034285,2019-04-09T11:37:07Z,NA,exp_zhao18
PIL,B,2019-04-09,1,ET,1,ok,131,0.07787606476753989,28.87385714285716,0.6511663537782857,2019-04-09T11:44:36Z,NA,exp_zhao18
PIL,B,2019-04-09,1,ET,2,ok,132,0.05308059853236841,29.3377142857143,0.6511593043261428,2019-04-09T11:47:07Z,NA,exp_zhao18
PIL,B,2019-04-09,1,ET,3,ok,133,0.06336111429758293,29.20342857142856,0.6511494350931427,2019-04-09T11:49:42Z,NA,exp_zhao18
PIL,B,2019-04-09,1,ET,4,ok,134,0.04355031004745273,29.042142857142835,0.6511649438878571,2019-04-09T11:52:53Z,NA,exp_zhao18
PIL,B,2019-04-09,1,E,1,ok,135,0.03161305310135638,28.77385714285714,0.651093039476,2019-04-09T11:56:12Z,NA,exp_zhao18
PIL,C,2019-04-09,5,ET,1,ok,136,0.06981806307779014,29.087499999999977,0.6513134523463333,2019-04-09T12:59:21Z,NA,exp_zhao18
PIL,C,2019-04-09,5,ET,2,ok,137,0.018865037875912462,28.569000000000017,0.6513062149087999,2019-04-09T13:02:41Z,NA,exp_zhao18
PIL,C,2019-04-09,5,ET,3,ok,138,0.03744134865424779,28.230000000000018,0.6512692757795714,2019-04-09T13:05:11Z,NA,exp_zhao18
PIL,C,2019-04-09,5,ET,4,ok,139,0.01191769749373805,27.665333333333308,0.6512619130184444,2019-04-09T13:09:27Z,NA,exp_zhao18
PIL,C,2019-04-09,5,E,1,ok,140,0.01816128646503834,27.061428571428564,0.6512861944647143,2019-04-09T13:12:09Z,NA,exp_zhao18
PIL,C,2019-04-09,4,ET,1,ok,141,0.02593076597532965,26.389571428571458,0.6513905263564286,2019-04-09T13:19:06Z,NA,exp_zhao18
PIL,C,2019-04-09,4,ET,2,ok,142,0.03716958344418408,26.00671428571428,0.6513482296435714,2019-04-09T13:21:57Z,NA,exp_zhao18
PIL,C,2019-04-09,4,ET,3,ok,143,0.05802648543461455,26.105857142857133,0.6513284911775714,2019-04-09T13:24:36Z,NA,exp_zhao18
PIL,C,2019-04-09,4,ET,4,ok,144,0.024870307437003046,26.029230769230765,0.6513364805566667,2019-04-09T13:27:54Z,NA,exp_zhao18
PIL,C,2019-04-09,4,E,1,ok,145,0.02163850500170974,25.830877192982484,0.6513260918903508,2019-04-09T13:30:23Z,NA,exp_zhao18
PIL,C,2019-04-09,3,ET,1,ok,146,0.059872238350928426,26.638571428571424,0.6510563823248571,2019-04-09T14:05:28Z,NA,exp_zhao18
PIL,C,2019-04-09,3,ET,2,ok,147,0.0598321602020244,26.84357142857141,0.6510281845162856,2019-04-09T14:07:56Z,NA,exp_zhao18
PIL,C,2019-04-09,3,ET,3,ok,148,0.04459890012205364,26.620714285714257,0.6510126757215713,2019-04-09T14:10:25Z,NA,exp_zhao18
PIL,C,2019-04-09,3,ET,4,ok,149,0.02801409642042988,26.464,0.6510225449545713,2019-04-09T14:13:05Z,NA,exp_zhao18
PIL,C,2019-04-09,3,E,1,ok,150,0.037582541994224464,26.2752857142857,0.650957689994857,2019-04-09T14:16:04Z,NA,exp_zhao18
PIL,C,2019-04-09,2,ET,1,ok,151,0.06579464146737295,27.63557142857144,0.6511395658601428,2019-04-09T14:27:59Z,NA,exp_zhao18
PIL,C,2019-04-09,2,ET,2,ok,152,0.0899887870121099,27.535142857142887,0.6510549724344284,2019-04-09T14:30:44Z,NA,exp_zhao18
PIL,C,2019-04-09,2,ET,3,ok,153,0.0410554506940537,27.27071428571429,0.6511155977228571,2019-04-09T14:33:36Z,NA,exp_zhao18
PIL,C,2019-04-09,2,ET,4,ok,154,0.0720157256280229,27.147142857142853,0.6510733010099999,2019-04-09T14:36:18Z,NA,exp_zhao18
PIL,C,2019-04-09,2,E,1,ok,155,0.037139884049180935,26.993142857142857,0.6510394636397142,2019-04-09T14:39:26Z,NA,exp_zhao18
PIL,C,2019-04-09,1,ET,1,ok,156,0.051407474824398086,27.279714285714306,0.6510648416674285,2019-04-09T14:47:21Z,NA,exp_zhao18
PIL,C,2019-04-09,1,ET,2,ok,157,0.05818091269944572,27.285714285714278,0.6510225449545713,2019-04-09T14:49:57Z,NA,exp_zhao18
PIL,C,2019-04-09,1,ET,3,ok,158,0.05103122792816242,27.08514285714284,0.6510577922152856,2019-04-09T14:52:43Z,NA,exp_zhao18
PIL,C,2019-04-09,1,ET,4,ok,159,0.05372170386935282,26.71261538461539,0.651011048924923,2019-04-09T14:55:34Z,NA,exp_zhao18
PIL,C,2019-04-09,1,E,1,ok,160,0.040925601314824686,26.204857142857122,0.6509943471459999,2019-04-09T14:58:29Z,NA,exp_zhao18
ACJ,B,2019-04-10,1,ET,1,ok,161,0.0666427934101396,27.434339622641517,0.6707242473966037,2019-04-10T09:55:55Z,NA,exp_zhao18
ACJ,B,2019-04-10,1,ET,2,ok,162,0.0634407308371719,27.685285714285726,0.6706792373097142,2019-04-10T09:59:26Z,NA,exp_zhao18
ACJ,B,2019-04-10,1,ET,3,ok,163,0.04639152101993699,28.58882352941174,0.6706187364233823,2019-04-10T10:09:50Z,NA,exp_zhao18
ACJ,B,2019-04-10,1,ET,4,ok,164,0.06489510419374558,28.95573529411763,0.6705722929739706,2019-04-10T10:12:54Z,NA,exp_zhao18
ACJ,B,2019-04-10,1,E,1,ok,165,0.03054183604803184,29.49928571428569,0.6705608065137143,2019-04-10T10:17:01Z,NA,exp_zhao18
ACJ,B,2019-04-10,2,ET,1,ok,166,0.05122972506140236,31.55740000000003,0.6702413253426001,2019-04-10T10:34:20Z,NA,exp_zhao18
ACJ,B,2019-04-10,2,ET,2,ok,167,0.09265400471796904,31.762820512820497,0.6701791238689744,2019-04-10T10:36:47Z,NA,exp_zhao18
ACJ,B,2019-04-10,2,ET,3,ok,168,0.07999396509586873,32.093999999999994,0.6701293800425714,2019-04-10T10:40:05Z,NA,exp_zhao18
ACJ,B,2019-04-10,2,ET,4,ok,169,0.08834200537158113,32.40014285714284,0.6700927228914286,2019-04-10T10:43:12Z,NA,exp_zhao18
ACJ,B,2019-04-10,2,E,1,ok,170,0.06874650062176413,32.78800000000001,0.6700292778221428,2019-04-10T10:46:57Z,NA,exp_zhao18
ACJ,B,2019-04-10,3,ET,1,ok,171,0.017732374588681373,33.10289473684213,0.6698040663773684,2019-04-10T10:54:50Z,NA,exp_zhao18
ACJ,B,2019-04-10,3,ET,2,ok,172,0.024738550722186933,33.12114285714284,0.66972615138,2019-04-10T10:57:46Z,NA,exp_zhao18
